/0000/000/Desto0023/1509397381/SE00/Umidade;56.26
/0000/000/Desto0023/1509397381/SE00/Pressao;1000.92
/0000/000/Desto0023/1509397388/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397391/SY01/Bateria;4.35
/0000/000/Desto0023/1509397398/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397401/SY01/Bateria;4.35
/0000/000/Desto0023/1509397401/SE00/Temperatura;27.75
/0000/000/Desto0023/1509397401/SE00/Umidade;57.09
/0000/000/Desto0023/1509397401/SE00/Pressao;1000.95
/0000/000/Desto0023/1509397408/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397411/SY01/Bateria;4.35
/0000/000/Desto0023/1509397420/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397422/SY01/Bateria;4.35
/0000/000/Desto0023/1509397422/SE00/Temperatura;27.79
/0000/000/Desto0023/1509397422/SE00/Umidade;56.17
/0000/000/Desto0023/1509397422/SE00/Pressao;1000.91
/0000/000/Desto0023/1509397430/SY00/Sinal;-57.00
/0000/000/Desto0023/1509397432/SY01/Bateria;4.35
/0000/000/Desto0023/1509397440/SY00/Sinal;-55.00
/0000/000/Desto0023/1509397443/SY01/Bateria;4.35
/0000/000/Desto0023/1509397443/SE00/Temperatura;27.85
/0000/000/Desto0023/1509397443/SE00/Umidade;57.42
/0000/000/Desto0023/1509397443/SE00/Pressao;1001.01
/0000/000/Desto0023/1509397450/SY00/Sinal;-56.00
/0000/000/Desto0023/1509397453/SY01/Bateria;4.35
/0000/000/Desto0023/1509397462/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397464/SY01/Bateria;4.35
/0000/000/Desto0023/1509397464/SE00/Temperatura;27.89
/0000/000/Desto0023/1509397464/SE00/Umidade;56.47
/0000/000/Desto0023/1509397464/SE00/Pressao;1000.99
/0000/000/Desto0023/1509397473/SY00/Sinal;-60.00
/0000/000/Desto0023/1509397474/SY01/Bateria;4.35
/0000/000/Desto0023/1509397484/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397484/SY01/Bateria;4.35
/0000/000/Desto0023/1509397484/SE00/Temperatura;27.93
/0000/000/Desto0023/1509397484/SE00/Umidade;56.35
/0000/000/Desto0023/1509397484/SE00/Pressao;1000.98
/0000/000/Desto0023/1509397494/SY00/Sinal;-59.00
/0000/000/Desto0023/1509397494/SY01/Bateria;4.35
/0000/000/Desto0023/1509397504/SY00/Sinal;-57.00
/0000/000/Desto0023/1509397504/SY01/Bateria;4.35
/0000/000/Desto0023/1509397504/SE00/Temperatura;27.95
/0000/000/Desto0023/1509397504/SE00/Umidade;55.94
/0000/000/Desto0023/1509397504/SE00/Pressao;1000.92
/0000/000/Desto0023/1509397513/SY00/Sinal;-58.00
/0000/000/Desto0023/1509397513/SY01/Bateria;4.35
/0000/000/Desto0023/1509397525/SY00/Sinal;-67.00
/0000/000/Desto0023/1509397526/SY01/Bateria;4.35
/0000/000/Desto0023/1509397526/SE00/Temperatura;28.00
/0000/000/Desto0023/1509397526/SE00/Umidade;56.26
/0000/000/Desto0023/1509397526/SE00/Pressao;1000.99
/0000/000/Desto0023/1509397528/SY00/Sinal;-60.00
/0000/000/Desto0023/1509397528/SY01/Bateria;4.35
/0000/000/Desto0023/1509397528/SE00/Temperatura;28.01
/0000/000/Desto0023/1509397528/SE00/Umidade;56.20
/0000/000/Desto0023/1509397528/SE00/Pressao;1000.93
/0000/000/Desto0023/7201/SY00/Sinal;-60.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.23
/0000/000/Desto0023/7201/SE00/Umidade;54.51
/0000/000/Desto0023/7201/SE00/Pressao;1001.01
/0000/000/Desto0023/7201/SY00/Sinal;-63.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.32
/0000/000/Desto0023/7201/SE00/Umidade;54.36
/0000/000/Desto0023/7201/SE00/Pressao;1001.02
/0000/000/Desto0023/7201/SY00/Sinal;-63.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.33
/0000/000/Desto0023/7201/SE00/Umidade;54.29
/0000/000/Desto0023/7201/SE00/Pressao;1001.05
/0000/000/Desto0023/7201/SY00/Sinal;-64.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.35
/0000/000/Desto0023/7201/SE00/Umidade;55.01
/0000/000/Desto0023/7201/SE00/Pressao;1001.10
/0000/000/Desto0023/7201/SY00/Sinal;-57.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.31
/0000/000/Desto0023/7201/SE00/Umidade;54.42
/0000/000/Desto0023/7201/SE00/Pressao;1001.09
/0000/000/Desto0023/7201/SY00/Sinal;-58.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.21
/0000/000/Desto0023/7201/SE00/Umidade;53.85
/0000/000/Desto0023/7201/SE00/Pressao;1000.98
/0000/000/Desto0023/7201/SY00/Sinal;-57.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;28.14
/0000/000/Desto0023/7201/SE00/Umidade;54.12
/0000/000/Desto0023/7201/SE00/Pressao;1001.07
/0000/000/Desto0023/7206/SY00/Sinal;-56.00
/0000/000/Desto0023/7206/SY01/Bateria;4.35
/0000/000/Desto0023/7206/SE00/Temperatura;28.03
/0000/000/Desto0023/7206/SE00/Umidade;54.24
/0000/000/Desto0023/7206/SE00/Pressao;1001.04
/0000/000/Desto0023/7201/SY00/Sinal;-62.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;27.97
/0000/000/Desto0023/7201/SE00/Umidade;55.79
/0000/000/Desto0023/7201/SE00/Pressao;1001.05
/0000/000/Desto0023/7201/SY00/Sinal;-57.00
/0000/000/Desto0023/7201/SY01/Bateria;4.35
/0000/000/Desto0023/7201/SE00/Temperatura;27.92
/0000/000/Desto0023/7201/SE00/Umidade;54.44
/0000/000/Desto0023/7201/SE00/Pressao;1001.10
/0000/000/Desto0023/1509398424/SY00/Sinal;-60.00
/0000/000/Desto0023/1509398424/SY01/Bateria;4.35
/0000/000/Desto0023/1509398424/SE00/Temperatura;28.22
/0000/000/Desto0023/1509398424/SE00/Umidade;56.40
/0000/000/Desto0023/1509398424/SE00/Pressao;1001.12
/0000/000/Desto0023/1509398448/SY00/Sinal;-56.00
/0000/000/Desto0023/1509398448/SY01/Bateria;4.35
/0000/000/Desto0023/1509398448/SE00/Temperatura;28.26
/0000/000/Desto0023/1509398448/SE00/Umidade;55.22
/0000/000/Desto0023/1509398448/SE00/Pressao;1001.09
/0000/000/Desto0023/1509398538/SY00/Sinal;31.00
/0000/000/Desto0023/1509398538/SY01/Bateria;4.35
/0000/000/Desto0023/1509398538/SE00/Temperatura;28.17
/0000/000/Desto0023/1509398538/SE00/Umidade;54.06
/0000/000/Desto0023/1509398538/SE00/Pressao;1001.09
/0000/000/Desto0023/1509398598/SY00/Sinal;31.00
/0000/000/Desto0023/1509398598/SY01/Bateria;4.35
/0000/000/Desto0023/1509398598/SE00/Temperatura;28.10
/0000/000/Desto0023/1509398598/SE00/Umidade;54.24
/0000/000/Desto0023/1509398598/SE00/Pressao;1001.16
/0000/000/Desto0023/1509398658/SY00/Sinal;31.00
/0000/000/Desto0023/1509398658/SY01/Bateria;4.35
/0000/000/Desto0023/1509398658/SE00/Temperatura;28.08
/0000/000/Desto0023/1509398658/SE00/Umidade;54.83
/0000/000/Desto0023/1509398658/SE00/Pressao;1001.15
/0000/000/Desto0023/1509398718/SY00/Sinal;31.00
/0000/000/Desto0023/1509398718/SY01/Bateria;4.35
/0000/000/Desto0023/1509398718/SE00/Temperatura;28.02
/0000/000/Desto0023/1509398718/SE00/Umidade;54.87
/0000/000/Desto0023/1509398718/SE00/Pressao;1001.14
/0000/000/Desto0023/1509398778/SY00/Sinal;31.00
/0000/000/Desto0023/1509398778/SY01/Bateria;4.35
/0000/000/Desto0023/1509398778/SE00/Temperatura;27.97
/0000/000/Desto0023/1509398778/SE00/Umidade;54.60
/0000/000/Desto0023/1509398778/SE00/Pressao;1001.16
/0000/000/Desto0023/1509398839/SY00/Sinal;31.00
/0000/000/Desto0023/1509398839/SY01/Bateria;4.35
/0000/000/Desto0023/1509398839/SE00/Temperatura;27.92
/0000/000/Desto0023/1509398839/SE00/Umidade;55.13
/0000/000/Desto0023/1509398839/SE00/Pressao;1001.17
/0000/000/Desto0023/1509398899/SY00/Sinal;31.00
/0000/000/Desto0023/1509398899/SY01/Bateria;4.35
/0000/000/Desto0023/1509398899/SE00/Temperatura;27.88
